PengajuanKey,DateKey_Daftar,DateKey_Granted,DateKey_Kadaluwarsa,JenisKIKey,StatusKey,JumlahPengajuan,BiayaPendaftaran,JumlahPaten,JumlahPatenSederhana,JumlahHakCipta
2505,20200520,,,3,6,1,1000000,0,0,1
2506,20201215,,,4,6,1,1500000,0,0,0
2507,20210107,,,1,3,1,500000,1,0,0
2508,20200123,20220118.0,,2,5,1,1500000,0,1,0
2509,20200531,,,1,7,1,1500000,1,0,0
2510,20250328,,,6,7,1,500000,0,0,0
2511,20250120,,,1,7,1,2000000,1,0,0
2512,20220527,,,6,2,1,1500000,0,0,0
2513,20220925,,,5,3,1,2000000,0,0,0
2514,20210217,,,2,1,1,1000000,0,1,0
2515,20200130,,,3,3,1,2000000,0,0,1
2516,20211229,20231118.0,,2,5,1,2000000,0,1,0
2517,20250616,,,3,8,1,500000,0,0,1
2518,20210916,,,6,2,1,1500000,0,0,0
2519,20230127,20241225.0,,6,5,1,2000000,0,0,0
2520,20251001,,,5,4,1,500000,0,0,0
2521,20201029,,,5,6,1,500000,0,0,0
2522,20241012,,,3,4,1,500000,0,0,1
2523,20240708,,,5,7,1,1500000,0,0,0
2524,20220331,,,3,6,1,2000000,0,0,1
2525,20210503,20230225.0,,5,5,1,1000000,0,0,0
2526,20200229,,,3,2,1,1500000,0,0,1
2527,20211011,,,1,3,1,500000,1,0,0
2528,20200519,,,5,4,1,500000,0,0,0
2529,20210128,20211004.0,,3,5,1,500000,0,0,1
2530,20230202,,,3,7,1,2000000,0,0,1
2531,20240913,,,2,3,1,1500000,0,1,0
2532,20250504,,,1,1,1,1500000,1,0,0
2533,20220513,,,1,8,1,2000000,1,0,0
2534,20240428,,,2,1,1,1000000,0,1,0
2535,20220429,,,5,6,1,1000000,0,0,0
2536,20250610,,,6,8,1,1000000,0,0,0
2537,20230629,20250416.0,,2,5,1,2000000,0,1,0
2538,20200324,,,1,3,1,1000000,1,0,0
2539,20210622,,,6,6,1,500000,0,0,0
2540,20250806,,,2,7,1,500000,0,1,0
2541,20240430,,,6,2,1,500000,0,0,0
2542,20210228,,,6,1,1,1000000,0,0,0
2543,20221210,20240411.0,,1,5,1,500000,1,0,0
2544,20241104,,,4,8,1,2000000,0,0,0
2545,20200203,20200816.0,,3,5,1,1000000,0,0,1
2546,20230220,,,6,6,1,500000,0,0,0
2547,20210530,,,3,4,1,2000000,0,0,1
2548,20251019,,,2,3,1,1000000,0,1,0
2549,20241020,,,2,3,1,1500000,0,1,0
2550,20230406,,,6,2,1,2000000,0,0,0
2551,20201002,,,1,3,1,1000000,1,0,0
2552,20231225,,,6,7,1,500000,0,0,0
2553,20200218,,,6,1,1,1000000,0,0,0
2554,20210717,,,2,1,1,1000000,0,1,0
2555,20211021,,,2,7,1,500000,0,1,0
2556,20200502,,,4,4,1,1500000,0,0,0
2557,20240608,,,1,8,1,1500000,1,0,0
2558,20230515,,,5,7,1,1500000,0,0,0
2559,20250217,,,1,3,1,500000,1,0,0
2560,20210719,,,4,6,1,500000,0,0,0
2561,20250112,20260131.0,,5,5,1,1500000,0,0,0
2562,20240513,,,3,2,1,1000000,0,0,1
2563,20231123,20240814.0,,1,5,1,1500000,1,0,0
2564,20210826,,,5,4,1,1500000,0,0,0
2565,20230526,,,2,2,1,1500000,0,1,0
2566,20201026,,,6,4,1,500000,0,0,0
2567,20230802,,,4,7,1,1500000,0,0,0
2568,20220320,,,3,8,1,1500000,0,0,1
2569,20250426,,,6,8,1,1500000,0,0,0
2570,20240803,,,2,6,1,1000000,0,1,0
2571,20201112,,,1,7,1,1500000,1,0,0
2572,20210717,,,6,1,1,500000,0,0,0
2573,20250905,,,4,2,1,1000000,0,0,0
2574,20211015,20230319.0,,3,5,1,1500000,0,0,1
2575,20210126,,,6,8,1,2000000,0,0,0
2576,20221108,,,1,2,1,1500000,1,0,0
2577,20210503,,,3,8,1,500000,0,0,1
2578,20220202,,,1,2,1,1500000,1,0,0
2579,20241103,,,4,6,1,1500000,0,0,0
2580,20230120,,,3,2,1,500000,0,0,1
2581,20221031,20231003.0,,3,5,1,2000000,0,0,1
2582,20210425,,,6,7,1,1000000,0,0,0
2583,20241020,,,2,3,1,2000000,0,1,0
2584,20220222,,,5,6,1,1000000,0,0,0
2585,20210510,,,2,7,1,2000000,0,1,0
2586,20250905,,,1,8,1,500000,1,0,0
2587,20220713,,,6,4,1,1000000,0,0,0
2588,20250606,,,1,1,1,2000000,1,0,0
2589,20210121,,,3,2,1,2000000,0,0,1
2590,20250111,20261020.0,,6,5,1,1000000,0,0,0
2591,20230924,,,6,8,1,1000000,0,0,0
2592,20220122,,,1,8,1,1000000,1,0,0
2593,20220911,,,6,2,1,1000000,0,0,0
2594,20230509,,,4,1,1,1500000,0,0,0
2595,20210505,20211221.0,,1,5,1,500000,1,0,0
2596,20240906,,,6,6,1,2000000,0,0,0
2597,20210106,,,6,1,1,1000000,0,0,0
2598,20240211,,,1,3,1,1000000,1,0,0
2599,20231024,,,6,7,1,1500000,0,0,0
2600,20250616,,,1,2,1,1000000,1,0,0
2601,20210224,,,5,8,1,2000000,0,0,0
2602,20200117,20210201.0,,6,5,1,1500000,0,0,0
2603,20201221,,,3,8,1,1500000,0,0,1
2604,20220308,,,4,3,1,2000000,0,0,0
2605,20240613,,,6,4,1,500000,0,0,0
2606,20251104,,,4,4,1,2000000,0,0,0
2607,20210910,,,1,6,1,500000,1,0,0
2608,20210814,,,6,2,1,500000,0,0,0
2609,20240930,,,6,2,1,500000,0,0,0
2610,20240524,,,5,3,1,500000,0,0,0
2611,20220705,,,5,2,1,1000000,0,0,0
2612,20220509,20230810.0,,1,5,1,1000000,1,0,0
2613,20200508,,,5,3,1,1000000,0,0,0
2614,20210828,20230326.0,,4,5,1,1500000,0,0,0
2615,20240829,,,3,6,1,1500000,0,0,1
2616,20220806,,,3,3,1,500000,0,0,1
2617,20220228,20220901.0,,1,5,1,2000000,1,0,0
2618,20240720,,,6,1,1,500000,0,0,0
2619,20210914,,,2,1,1,2000000,0,1,0
2620,20200318,,,2,7,1,2000000,0,1,0
2621,20200420,20210828.0,,3,5,1,1500000,0,0,1
2622,20231213,,,3,8,1,1500000,0,0,1
2623,20221221,,,3,2,1,1500000,0,0,1
2624,20210212,,,3,1,1,500000,0,0,1
2625,20200616,,,6,2,1,2000000,0,0,0
2626,20240511,,,1,7,1,500000,1,0,0
2627,20211109,,,1,8,1,2000000,1,0,0
2628,20240718,,,4,4,1,2000000,0,0,0
2629,20240312,,,4,7,1,2000000,0,0,0
2630,20251002,,,6,6,1,2000000,0,0,0
2631,20220814,,,1,6,1,1000000,1,0,0
2632,20220802,20230827.0,,5,5,1,1000000,0,0,0
2633,20210507,,,1,4,1,2000000,1,0,0
2634,20240822,,,4,4,1,500000,0,0,0
2635,20250603,,,5,2,1,1500000,0,0,0
2636,20231213,,,4,8,1,1000000,0,0,0
2637,20220522,,,4,4,1,1000000,0,0,0
2638,20240602,,,6,2,1,1500000,0,0,0
2639,20221013,,,6,7,1,1000000,0,0,0
2640,20220422,,,2,8,1,1500000,0,1,0
2641,20210419,,,3,7,1,1000000,0,0,1
2642,20240503,20260403.0,,2,5,1,2000000,0,1,0
2643,20200202,,,4,6,1,2000000,0,0,0
2644,20210602,,,1,7,1,1500000,1,0,0
2645,20231029,,,4,6,1,2000000,0,0,0
2646,20210421,,,4,4,1,2000000,0,0,0
2647,20250819,,,2,6,1,1000000,0,1,0
2648,20211216,,,1,3,1,1500000,1,0,0
2649,20200117,,,1,7,1,2000000,1,0,0
2650,20210521,,,2,1,1,1500000,0,1,0
2651,20230810,,,3,4,1,1000000,0,0,1
2652,20220505,,,4,6,1,1000000,0,0,0
2653,20220214,,,1,6,1,1000000,1,0,0
2654,20220929,20240710.0,,1,5,1,1000000,1,0,0
2655,20220107,,,1,4,1,1000000,1,0,0
2656,20230618,,,3,6,1,1000000,0,0,1
2657,20210102,,,5,3,1,1500000,0,0,0
2658,20250417,,,6,2,1,500000,0,0,0
2659,20220916,,,2,3,1,500000,0,1,0
2660,20250319,,,6,4,1,2000000,0,0,0
2661,20221119,20230910.0,,3,5,1,2000000,0,0,1
2662,20231117,,,4,6,1,500000,0,0,0
2663,20220818,,,5,4,1,2000000,0,0,0
2664,20210329,,,2,6,1,1000000,0,1,0
2665,20241211,,,2,2,1,2000000,0,1,0
2666,20210430,,,5,2,1,1000000,0,0,0
2667,20231126,,,6,1,1,2000000,0,0,0
2668,20201003,,,4,1,1,1500000,0,0,0
2669,20230107,,,3,3,1,500000,0,0,1
2670,20230301,,,5,8,1,2000000,0,0,0
2671,20221127,,,5,8,1,1500000,0,0,0
2672,20230616,20240508.0,,1,5,1,1500000,1,0,0
2673,20210903,,,3,2,1,1500000,0,0,1
2674,20220411,20231006.0,,6,5,1,1000000,0,0,0
2675,20220213,,,6,7,1,1000000,0,0,0
2676,20210320,,,6,1,1,500000,0,0,0
2677,20200701,,,3,1,1,500000,0,0,1
2678,20250926,,,2,3,1,1500000,0,1,0
2679,20250801,,,4,4,1,500000,0,0,0
2680,20250417,,,1,4,1,1500000,1,0,0
2681,20220218,,,1,8,1,1000000,1,0,0
2682,20240515,,,6,2,1,1500000,0,0,0
2683,20221130,,,6,8,1,1000000,0,0,0
2684,20240904,20260209.0,,6,5,1,1500000,0,0,0
2685,20221226,,,6,7,1,500000,0,0,0
2686,20230703,,,5,4,1,2000000,0,0,0
2687,20230721,,,5,6,1,1500000,0,0,0
2688,20210213,,,4,2,1,1000000,0,0,0
2689,20250515,,,2,6,1,1000000,0,1,0
2690,20241205,,,2,8,1,1000000,0,1,0
2691,20231101,,,5,8,1,1000000,0,0,0
2692,20200403,,,4,4,1,1000000,0,0,0
2693,20220108,,,5,3,1,2000000,0,0,0
2694,20231111,,,2,7,1,500000,0,1,0
2695,20201218,20210709.0,,2,5,1,1500000,0,1,0
2696,20240929,,,5,3,1,1500000,0,0,0
2697,20240916,,,6,6,1,2000000,0,0,0
2698,20241121,,,5,7,1,2000000,0,0,0
2699,20210106,,,5,2,1,1000000,0,0,0
2700,20250131,,,4,2,1,1000000,0,0,0
2701,20200402,,,2,1,1,500000,0,1,0
2702,20240323,,,1,8,1,1500000,1,0,0
2703,20230106,,,4,3,1,500000,0,0,0
2704,20210224,,,6,1,1,2000000,0,0,0
2705,20210808,20230101.0,,4,5,1,2000000,0,0,0
2706,20220225,20240213.0,,1,5,1,2000000,1,0,0
2707,20210227,,,1,4,1,500000,1,0,0
2708,20241002,,,3,4,1,1500000,0,0,1
2709,20200201,,,5,1,1,1000000,0,0,0
2710,20210313,20230206.0,,6,5,1,500000,0,0,0
2711,20251031,,,2,2,1,2000000,0,1,0
2712,20250909,20270909.0,,3,5,1,1000000,0,0,1
2713,20241214,,,6,4,1,500000,0,0,0
2714,20240205,,,5,8,1,2000000,0,0,0
2715,20200229,,,1,1,1,500000,1,0,0
2716,20220604,,,5,6,1,500000,0,0,0
2717,20220909,,,2,3,1,1000000,0,1,0
2718,20240919,,,6,1,1,1500000,0,0,0
2719,20200206,,,2,8,1,2000000,0,1,0
2720,20200816,,,2,4,1,1000000,0,1,0
2721,20240101,,,5,1,1,2000000,0,0,0
2722,20240328,20251203.0,,1,5,1,1500000,1,0,0
2723,20220929,,,1,2,1,500000,1,0,0
2724,20211208,20230402.0,,1,5,1,1500000,1,0,0
2725,20230518,,,1,2,1,1000000,1,0,0
2726,20230813,,,5,1,1,2000000,0,0,0
2727,20250915,,,6,6,1,1500000,0,0,0
2728,20220409,,,2,4,1,2000000,0,1,0
2729,20210710,,,6,4,1,1500000,0,0,0
2730,20230530,,,3,4,1,500000,0,0,1
2731,20250630,,,2,3,1,1000000,0,1,0
2732,20231003,,,1,3,1,500000,1,0,0
2733,20240328,,,2,6,1,1500000,0,1,0
2734,20220526,20240211.0,,4,5,1,1000000,0,0,0
2735,20240510,20260213.0,,2,5,1,2000000,0,1,0
2736,20250913,20270105.0,,3,5,1,500000,0,0,1
2737,20201013,,,2,2,1,2000000,0,1,0
2738,20210130,,,4,1,1,2000000,0,0,0
2739,20250221,,,4,4,1,1000000,0,0,0
2740,20250307,,,3,1,1,500000,0,0,1
2741,20200921,,,4,1,1,2000000,0,0,0
2742,20250521,,,4,3,1,500000,0,0,0
2743,20240308,,,6,6,1,1500000,0,0,0
2744,20210412,,,2,3,1,500000,0,1,0
2745,20250703,,,1,4,1,1000000,1,0,0
2746,20200428,,,3,3,1,1500000,0,0,1
2747,20240915,,,4,7,1,1500000,0,0,0
2748,20220414,,,4,7,1,1500000,0,0,0
2749,20210520,,,3,6,1,2000000,0,0,1
2750,20230101,,,5,7,1,1000000,0,0,0
2751,20231101,,,6,2,1,2000000,0,0,0
2752,20230603,,,2,1,1,1000000,0,1,0
2753,20220705,,,3,6,1,1000000,0,0,1
2754,20201217,,,2,4,1,1500000,0,1,0
2755,20250820,,,1,8,1,500000,1,0,0
2756,20250819,,,1,7,1,500000,1,0,0
2757,20240602,,,2,3,1,500000,0,1,0
2758,20240421,,,1,8,1,500000,1,0,0
2759,20240503,,,6,3,1,2000000,0,0,0
2760,20200712,,,2,3,1,1500000,0,1,0
2761,20240227,20250527.0,,5,5,1,1000000,0,0,0
2762,20240305,,,1,3,1,1000000,1,0,0
2763,20200506,20211002.0,,3,5,1,2000000,0,0,1
2764,20240409,,,1,2,1,1000000,1,0,0
2765,20210305,,,5,4,1,1500000,0,0,0
2766,20220729,,,5,7,1,1000000,0,0,0
2767,20210612,20220806.0,,3,5,1,2000000,0,0,1
2768,20200426,,,2,6,1,1000000,0,1,0
2769,20250117,,,4,7,1,1000000,0,0,0
2770,20221227,,,1,6,1,1000000,1,0,0
2771,20231212,,,2,7,1,1000000,0,1,0
2772,20251012,,,4,1,1,1000000,0,0,0
2773,20200501,,,5,4,1,500000,0,0,0
2774,20240621,,,3,1,1,500000,0,0,1
2775,20230927,20250906.0,,2,5,1,1500000,0,1,0
2776,20220307,,,5,1,1,500000,0,0,0
2777,20241225,,,2,2,1,1000000,0,1,0
2778,20200812,,,2,7,1,500000,0,1,0
2779,20200208,,,2,6,1,2000000,0,1,0
2780,20220617,,,3,1,1,1500000,0,0,1
2781,20240819,,,3,6,1,500000,0,0,1
2782,20240809,,,2,8,1,500000,0,1,0
2783,20240827,,,4,6,1,500000,0,0,0
2784,20221202,,,1,3,1,1500000,1,0,0
2785,20250530,,,1,4,1,1500000,1,0,0
2786,20210128,,,4,2,1,2000000,0,0,0
2787,20230727,,,1,4,1,500000,1,0,0
2788,20200208,20210902.0,,2,5,1,1000000,0,1,0
2789,20250620,,,2,7,1,2000000,0,1,0
2790,20200827,,,2,7,1,1000000,0,1,0
2791,20210502,,,3,2,1,1500000,0,0,1
2792,20220226,,,6,6,1,2000000,0,0,0
2793,20231224,,,5,8,1,2000000,0,0,0
2794,20200830,,,1,1,1,1500000,1,0,0
2795,20240625,20251020.0,,5,5,1,2000000,0,0,0
2796,20250109,,,3,8,1,1000000,0,0,1
2797,20240827,,,3,7,1,2000000,0,0,1
2798,20240103,,,2,8,1,1000000,0,1,0
2799,20250711,,,5,8,1,1000000,0,0,0
2800,20241124,,,4,1,1,1500000,0,0,0
2801,20250225,,,1,3,1,2000000,1,0,0
2802,20241201,,,1,4,1,1000000,1,0,0
2803,20250525,,,5,3,1,1000000,0,0,0
2804,20200221,,,1,1,1,2000000,1,0,0
2805,20210511,,,4,1,1,500000,0,0,0
2806,20210114,,,3,1,1,2000000,0,0,1
2807,20240516,,,4,3,1,2000000,0,0,0
2808,20211010,,,5,4,1,1500000,0,0,0
2809,20220330,,,3,8,1,1500000,0,0,1
2810,20240202,,,4,3,1,2000000,0,0,0
2811,20210805,,,5,1,1,1500000,0,0,0
2812,20210916,,,1,3,1,1500000,1,0,0
2813,20221229,,,3,4,1,1500000,0,0,1
2814,20210318,,,2,8,1,1000000,0,1,0
2815,20210711,,,1,6,1,2000000,1,0,0
2816,20230918,20240820.0,,4,5,1,500000,0,0,0
2817,20220108,,,1,2,1,2000000,1,0,0
2818,20240628,,,5,3,1,500000,0,0,0
2819,20200707,,,3,2,1,1000000,0,0,1
2820,20250814,,,1,7,1,1000000,1,0,0
2821,20231229,20241011.0,,4,5,1,2000000,0,0,0
2822,20230626,,,6,7,1,1500000,0,0,0
2823,20220118,,,2,6,1,1000000,0,1,0
2824,20200326,20210210.0,,6,5,1,1500000,0,0,0
2825,20221204,20230825.0,,2,5,1,2000000,0,1,0
2826,20221218,,,1,2,1,1000000,1,0,0
2827,20231114,,,6,4,1,2000000,0,0,0
2828,20240628,,,3,1,1,500000,0,0,1
2829,20250415,,,5,1,1,500000,0,0,0
2830,20240421,,,1,2,1,500000,1,0,0
2831,20221115,,,4,3,1,1500000,0,0,0
2832,20220831,,,4,8,1,2000000,0,0,0
2833,20201103,,,6,6,1,500000,0,0,0
2834,20241203,,,3,1,1,500000,0,0,1
2835,20250407,,,1,4,1,1500000,1,0,0
2836,20250724,,,1,7,1,2000000,1,0,0
2837,20250721,,,4,6,1,1500000,0,0,0
2838,20240328,,,4,6,1,2000000,0,0,0
2839,20250712,20261221.0,,4,5,1,1000000,0,0,0
2840,20210706,,,3,1,1,1500000,0,0,1
2841,20230409,,,5,4,1,1500000,0,0,0
2842,20250620,,,2,2,1,500000,0,1,0
2843,20200205,,,2,8,1,1500000,0,1,0
2844,20240601,,,6,7,1,1500000,0,0,0
2845,20241014,,,4,7,1,1000000,0,0,0
2846,20241115,,,5,2,1,1000000,0,0,0
2847,20240710,,,4,2,1,1500000,0,0,0
2848,20250521,20251130.0,,3,5,1,2000000,0,0,1
2849,20210908,,,3,1,1,2000000,0,0,1
2850,20210107,,,4,3,1,1000000,0,0,0
2851,20240622,,,1,6,1,2000000,1,0,0
2852,20250324,,,1,1,1,500000,1,0,0
2853,20240927,,,2,7,1,1000000,0,1,0
2854,20240901,20250613.0,,4,5,1,1000000,0,0,0
2855,20200304,,,1,8,1,2000000,1,0,0
2856,20240809,,,4,6,1,2000000,0,0,0
2857,20241003,,,6,1,1,1500000,0,0,0
2858,20210304,,,5,2,1,500000,0,0,0
2859,20230922,,,1,2,1,2000000,1,0,0
2860,20240918,,,3,4,1,2000000,0,0,1
2861,20210210,,,5,1,1,1500000,0,0,0
2862,20221224,,,1,1,1,1000000,1,0,0
2863,20200604,,,4,3,1,500000,0,0,0
2864,20240329,,,5,7,1,1000000,0,0,0
2865,20220603,,,1,3,1,1000000,1,0,0
2866,20200717,,,3,8,1,500000,0,0,1
2867,20250715,,,6,2,1,1000000,0,0,0
2868,20200721,,,5,2,1,1000000,0,0,0
2869,20250207,,,4,7,1,500000,0,0,0
2870,20251015,,,5,1,1,2000000,0,0,0
2871,20230612,,,2,3,1,1500000,0,1,0
2872,20240831,,,6,4,1,2000000,0,0,0
2873,20201205,,,6,1,1,2000000,0,0,0
2874,20221220,,,1,8,1,1000000,1,0,0
2875,20221227,,,4,4,1,1500000,0,0,0
2876,20210818,,,2,7,1,1500000,0,1,0
2877,20230313,,,2,7,1,1000000,0,1,0
2878,20210904,,,1,1,1,2000000,1,0,0
2879,20220609,,,5,2,1,1000000,0,0,0
2880,20241128,,,3,1,1,1500000,0,0,1
2881,20251010,20260609.0,,5,5,1,1000000,0,0,0
2882,20211219,,,3,2,1,1500000,0,0,1
2883,20221026,,,2,6,1,1500000,0,1,0
2884,20250825,,,1,4,1,500000,1,0,0
2885,20251004,,,3,4,1,1000000,0,0,1
2886,20250830,,,5,3,1,1000000,0,0,0
2887,20200521,,,2,1,1,500000,0,1,0
2888,20250224,,,3,6,1,2000000,0,0,1
2889,20220220,,,2,4,1,500000,0,1,0
2890,20230120,,,2,7,1,2000000,0,1,0
2891,20220517,,,1,8,1,1000000,1,0,0
2892,20211205,,,3,1,1,500000,0,0,1
2893,20210913,20221116.0,,1,5,1,1000000,1,0,0
2894,20251112,,,2,6,1,1000000,0,1,0
2895,20201020,,,3,7,1,500000,0,0,1
2896,20251025,,,3,8,1,1000000,0,0,1
2897,20251030,,,1,4,1,1500000,1,0,0
2898,20250606,,,1,1,1,1000000,1,0,0
2899,20200327,,,3,8,1,500000,0,0,1
2900,20201215,,,5,4,1,1000000,0,0,0
2901,20240325,,,5,6,1,1500000,0,0,0
2902,20240714,,,1,4,1,500000,1,0,0
2903,20210809,,,1,2,1,1500000,1,0,0
2904,20220601,,,5,2,1,1500000,0,0,0
2905,20240805,,,5,6,1,2000000,0,0,0
2906,20240903,,,1,8,1,2000000,1,0,0
2907,20211209,20230718.0,,6,5,1,1500000,0,0,0
2908,20250410,,,3,2,1,1000000,0,0,1
2909,20230903,,,1,4,1,500000,1,0,0
2910,20230619,,,3,2,1,500000,0,0,1
2911,20250226,,,1,3,1,500000,1,0,0
2912,20240922,,,2,1,1,2000000,0,1,0
2913,20220729,,,6,8,1,500000,0,0,0
2914,20240503,,,5,4,1,1500000,0,0,0
2915,20210422,,,5,7,1,2000000,0,0,0
2916,20211207,,,2,8,1,500000,0,1,0
2917,20230311,20250226.0,,4,5,1,1500000,0,0,0
2918,20240219,,,1,8,1,2000000,1,0,0
2919,20201102,,,1,2,1,1000000,1,0,0
2920,20201102,,,3,4,1,2000000,0,0,1
2921,20240913,,,4,1,1,1500000,0,0,0
2922,20201006,,,4,4,1,1000000,0,0,0
2923,20251001,,,6,7,1,500000,0,0,0
2924,20240511,20250828.0,,6,5,1,500000,0,0,0
2925,20230223,,,5,3,1,500000,0,0,0
2926,20231006,,,6,3,1,500000,0,0,0
2927,20240330,20250307.0,,2,5,1,2000000,0,1,0
2928,20220112,20230923.0,,1,5,1,2000000,1,0,0
2929,20220625,,,6,2,1,1000000,0,0,0
2930,20200728,,,5,4,1,500000,0,0,0
2931,20200117,,,6,6,1,1500000,0,0,0
2932,20200317,,,3,8,1,500000,0,0,1
2933,20240916,,,1,7,1,500000,1,0,0
2934,20240701,20250506.0,,1,5,1,1500000,1,0,0
2935,20210802,,,1,2,1,500000,1,0,0
2936,20230721,20240705.0,,4,5,1,1500000,0,0,0
2937,20240514,,,6,2,1,1000000,0,0,0
2938,20250801,,,2,3,1,500000,0,1,0
2939,20220613,,,4,2,1,1500000,0,0,0
2940,20210507,,,5,3,1,1500000,0,0,0
2941,20210403,,,4,8,1,2000000,0,0,0
2942,20250914,,,4,7,1,1000000,0,0,0
2943,20230829,,,3,7,1,1500000,0,0,1
2944,20220412,,,6,7,1,2000000,0,0,0
2945,20210113,20210902.0,,4,5,1,1000000,0,0,0
2946,20251029,,,1,7,1,1000000,1,0,0
2947,20200517,,,4,4,1,500000,0,0,0
2948,20210329,,,2,4,1,500000,0,1,0
2949,20231021,,,2,1,1,1500000,0,1,0
2950,20220429,,,6,1,1,2000000,0,0,0
2951,20241202,,,5,3,1,1500000,0,0,0
2952,20230204,,,2,7,1,500000,0,1,0
2953,20200808,,,6,6,1,500000,0,0,0
2954,20220518,,,6,1,1,1500000,0,0,0
2955,20230409,,,4,3,1,500000,0,0,0
2956,20250109,20260622.0,,2,5,1,500000,0,1,0
2957,20230910,,,2,3,1,1500000,0,1,0
2958,20200104,,,1,3,1,1500000,1,0,0
2959,20231113,,,2,4,1,1000000,0,1,0
2960,20240110,20251230.0,,5,5,1,1500000,0,0,0
2961,20220216,,,6,7,1,1500000,0,0,0
2962,20240609,,,3,4,1,2000000,0,0,1
2963,20230922,,,4,7,1,1500000,0,0,0
2964,20211016,20230122.0,,6,5,1,2000000,0,0,0
2965,20200613,,,2,4,1,1000000,0,1,0
2966,20230105,,,6,1,1,500000,0,0,0
2967,20201017,,,3,2,1,2000000,0,0,1
2968,20220802,,,2,3,1,500000,0,1,0
2969,20241025,20260806.0,,4,5,1,2000000,0,0,0
2970,20200317,,,6,7,1,500000,0,0,0
2971,20240812,,,2,4,1,500000,0,1,0
2972,20251118,,,6,4,1,500000,0,0,0
2973,20201011,,,1,1,1,2000000,1,0,0
2974,20201211,,,6,6,1,1500000,0,0,0
2975,20221213,,,3,3,1,1000000,0,0,1
2976,20240825,,,1,7,1,1000000,1,0,0
2977,20241203,,,3,2,1,1000000,0,0,1
2978,20230410,,,6,6,1,500000,0,0,0
2979,20230129,,,5,8,1,500000,0,0,0
2980,20220122,20230804.0,,2,5,1,1000000,0,1,0
2981,20221008,20241006.0,,4,5,1,500000,0,0,0
2982,20210516,20230216.0,,6,5,1,500000,0,0,0
2983,20200508,,,1,1,1,1500000,1,0,0
2984,20210905,,,1,1,1,2000000,1,0,0
2985,20211118,20221110.0,,5,5,1,1500000,0,0,0
2986,20231117,,,1,7,1,500000,1,0,0
2987,20210125,,,6,3,1,1500000,0,0,0
2988,20201010,,,5,4,1,500000,0,0,0
2989,20240409,,,6,1,1,500000,0,0,0
2990,20220109,,,4,3,1,1500000,0,0,0
2991,20220812,,,4,7,1,500000,0,0,0
2992,20200430,,,4,3,1,1000000,0,0,0
2993,20250526,,,2,2,1,2000000,0,1,0
2994,20210927,,,5,3,1,500000,0,0,0
2995,20200304,,,4,7,1,1500000,0,0,0
2996,20230614,,,6,7,1,500000,0,0,0
2997,20220813,,,5,4,1,1000000,0,0,0
2998,20220821,,,6,8,1,500000,0,0,0
2999,20210501,,,5,4,1,1000000,0,0,0
3000,20250529,,,6,8,1,1000000,0,0,0
3001,20230116,,,5,4,1,2000000,0,0,0
3002,20250128,20260616.0,,2,5,1,2000000,0,1,0
3003,20200721,20211011.0,,3,5,1,500000,0,0,1
3004,20240708,,,5,3,1,1000000,0,0,0
3005,20251103,,,5,8,1,1000000,0,0,0
3006,20201208,,,1,8,1,1000000,1,0,0
3007,20240826,,,4,4,1,500000,0,0,0
3008,20221206,,,6,6,1,1000000,0,0,0
3009,20240813,20251227.0,,6,5,1,2000000,0,0,0
3010,20210901,,,2,6,1,2000000,0,1,0
3011,20230217,20231001.0,,4,5,1,1500000,0,0,0
3012,20230828,,,4,4,1,1500000,0,0,0
3013,20200109,,,4,8,1,1000000,0,0,0
3014,20240524,,,1,8,1,1500000,1,0,0
3015,20220608,20230901.0,,3,5,1,2000000,0,0,1
3016,20200313,,,4,8,1,500000,0,0,0
3017,20200313,,,2,7,1,500000,0,1,0
3018,20251030,,,6,1,1,1000000,0,0,0
3019,20251009,20270320.0,,5,5,1,500000,0,0,0
3020,20230822,,,3,4,1,1500000,0,0,1
3021,20240804,,,1,7,1,1500000,1,0,0
3022,20211003,,,4,1,1,1500000,0,0,0
3023,20210902,20230425.0,,5,5,1,1000000,0,0,0
3024,20251028,,,5,4,1,500000,0,0,0
3025,20240902,,,4,6,1,1500000,0,0,0
3026,20210718,,,4,3,1,1500000,0,0,0
3027,20240826,20260201.0,,1,5,1,1500000,1,0,0
3028,20230305,20240901.0,,1,5,1,2000000,1,0,0
3029,20240418,,,6,6,1,500000,0,0,0
3030,20240825,,,3,3,1,1500000,0,0,1
3031,20230118,,,3,7,1,1500000,0,0,1
3032,20231102,,,3,4,1,1000000,0,0,1
3033,20231123,,,1,6,1,2000000,1,0,0
3034,20211014,20230507.0,,2,5,1,1500000,0,1,0
3035,20230713,,,1,2,1,500000,1,0,0
3036,20200319,,,5,1,1,1000000,0,0,0
3037,20250927,,,3,6,1,1500000,0,0,1
3038,20240812,,,2,1,1,2000000,0,1,0
3039,20221211,,,3,3,1,1500000,0,0,1
3040,20210831,,,1,8,1,2000000,1,0,0
3041,20210308,,,3,7,1,1500000,0,0,1
3042,20211128,,,1,2,1,2000000,1,0,0
3043,20241210,,,1,8,1,500000,1,0,0
3044,20200221,,,2,6,1,500000,0,1,0
3045,20240720,,,3,1,1,500000,0,0,1
3046,20240928,,,6,1,1,500000,0,0,0
3047,20210605,,,1,7,1,500000,1,0,0
3048,20211112,20230414.0,,1,5,1,1000000,1,0,0
3049,20251025,,,6,1,1,2000000,0,0,0
