PengajuanKey,InventorKey,Peran_Inventor
2036,97,Ketua Inventor
2036,23,Anggota Inventor
2037,4,Ketua Inventor
2037,69,Anggota Inventor
2037,91,Anggota Inventor
2038,14,Ketua Inventor
2038,40,Anggota Inventor
2038,73,Anggota Inventor
2039,7,Ketua Inventor
2039,55,Anggota Inventor
2040,53,Ketua Inventor
2041,73,Ketua Inventor
2041,36,Anggota Inventor
2042,35,Ketua Inventor
2043,84,Ketua Inventor
2044,33,Ketua Inventor
2044,89,Anggota Inventor
2045,35,Ketua Inventor
2045,9,Anggota Inventor
2046,47,Ketua Inventor
2047,78,Ketua Inventor
2048,21,Ketua Inventor
2049,69,Ketua Inventor
2049,68,Anggota Inventor
2050,54,Ketua Inventor
2051,14,Ketua Inventor
2051,17,Anggota Inventor
2052,99,Ketua Inventor
2053,80,Ketua Inventor
2054,91,Ketua Inventor
2055,50,Ketua Inventor
2056,52,Ketua Inventor
2057,15,Ketua Inventor
2058,37,Ketua Inventor
2059,74,Ketua Inventor
2060,42,Ketua Inventor
2061,50,Ketua Inventor
2061,40,Anggota Inventor
2062,50,Ketua Inventor
2063,71,Ketua Inventor
2063,40,Anggota Inventor
2064,99,Ketua Inventor
2065,29,Ketua Inventor
2066,7,Ketua Inventor
2066,51,Anggota Inventor
2066,99,Anggota Inventor
2067,11,Ketua Inventor
2068,42,Ketua Inventor
2069,15,Ketua Inventor
2069,19,Anggota Inventor
2070,14,Ketua Inventor
2071,29,Ketua Inventor
2072,72,Ketua Inventor
2073,99,Ketua Inventor
2074,73,Ketua Inventor
2075,8,Ketua Inventor
2076,45,Ketua Inventor
2077,57,Ketua Inventor
2078,89,Ketua Inventor
2078,86,Anggota Inventor
2078,72,Anggota Inventor
2079,21,Ketua Inventor
2080,27,Ketua Inventor
2081,64,Ketua Inventor
2081,40,Anggota Inventor
2081,41,Anggota Inventor
2082,86,Ketua Inventor
2083,46,Ketua Inventor
2083,41,Anggota Inventor
2083,14,Anggota Inventor
2084,49,Ketua Inventor
2084,80,Anggota Inventor
2085,18,Ketua Inventor
2086,30,Ketua Inventor
2086,52,Anggota Inventor
2087,50,Ketua Inventor
2088,40,Ketua Inventor
2089,57,Ketua Inventor
2090,50,Ketua Inventor
2091,85,Ketua Inventor
2092,74,Ketua Inventor
2093,53,Ketua Inventor
2094,65,Ketua Inventor
2094,70,Anggota Inventor
2094,34,Anggota Inventor
2095,90,Ketua Inventor
2096,66,Ketua Inventor
2096,5,Anggota Inventor
2097,39,Ketua Inventor
2098,33,Ketua Inventor
2099,35,Ketua Inventor
2100,10,Ketua Inventor
2101,81,Ketua Inventor
2102,9,Ketua Inventor
2103,56,Ketua Inventor
2104,94,Ketua Inventor
2104,84,Anggota Inventor
2105,43,Ketua Inventor
2105,8,Anggota Inventor
2106,2,Ketua Inventor
2107,84,Ketua Inventor
2108,55,Ketua Inventor
2108,12,Anggota Inventor
2109,64,Ketua Inventor
2110,36,Ketua Inventor
2110,91,Anggota Inventor
2111,64,Ketua Inventor
2111,88,Anggota Inventor
2112,23,Ketua Inventor
2112,57,Anggota Inventor
2112,87,Anggota Inventor
2113,24,Ketua Inventor
2113,64,Anggota Inventor
2114,89,Ketua Inventor
2115,61,Ketua Inventor
2115,42,Anggota Inventor
2116,61,Ketua Inventor
2117,4,Ketua Inventor
2118,26,Ketua Inventor
2118,1,Anggota Inventor
2118,37,Anggota Inventor
2119,87,Ketua Inventor
2120,43,Ketua Inventor
2121,75,Ketua Inventor
2122,100,Ketua Inventor
2122,75,Anggota Inventor
2122,56,Anggota Inventor
2123,31,Ketua Inventor
2124,43,Ketua Inventor
2124,45,Anggota Inventor
2125,76,Ketua Inventor
2126,20,Ketua Inventor
2127,70,Ketua Inventor
2127,78,Anggota Inventor
2128,94,Ketua Inventor
2129,95,Ketua Inventor
2130,11,Ketua Inventor
2130,83,Anggota Inventor
2131,26,Ketua Inventor
2132,3,Ketua Inventor
2132,40,Anggota Inventor
2133,16,Ketua Inventor
2134,91,Ketua Inventor
2135,19,Ketua Inventor
2136,37,Ketua Inventor
2137,2,Ketua Inventor
2138,71,Ketua Inventor
2138,2,Anggota Inventor
2139,53,Ketua Inventor
2140,25,Ketua Inventor
2141,27,Ketua Inventor
2142,19,Ketua Inventor
2143,8,Ketua Inventor
2144,64,Ketua Inventor
2144,76,Anggota Inventor
2145,97,Ketua Inventor
2146,41,Ketua Inventor
2146,15,Anggota Inventor
2147,34,Ketua Inventor
2148,22,Ketua Inventor
2148,76,Anggota Inventor
2149,54,Ketua Inventor
2150,48,Ketua Inventor
2151,86,Ketua Inventor
2152,51,Ketua Inventor
2152,77,Anggota Inventor
2153,62,Ketua Inventor
2154,46,Ketua Inventor
2155,57,Ketua Inventor
2156,96,Ketua Inventor
2157,36,Ketua Inventor
2157,17,Anggota Inventor
2158,36,Ketua Inventor
2159,39,Ketua Inventor
2159,37,Anggota Inventor
2160,59,Ketua Inventor
2161,79,Ketua Inventor
2162,23,Ketua Inventor
2163,77,Ketua Inventor
2164,45,Ketua Inventor
2164,10,Anggota Inventor
2164,94,Anggota Inventor
2165,91,Ketua Inventor
2166,70,Ketua Inventor
2167,17,Ketua Inventor
2167,39,Anggota Inventor
2168,41,Ketua Inventor
2169,95,Ketua Inventor
2169,11,Anggota Inventor
2169,31,Anggota Inventor
2170,5,Ketua Inventor
2170,13,Anggota Inventor
2171,73,Ketua Inventor
2172,100,Ketua Inventor
2172,91,Anggota Inventor
2172,50,Anggota Inventor
2173,33,Ketua Inventor
2174,84,Ketua Inventor
2174,36,Anggota Inventor
2175,62,Ketua Inventor
2176,13,Ketua Inventor
2177,45,Ketua Inventor
2178,25,Ketua Inventor
2178,52,Anggota Inventor
2179,83,Ketua Inventor
2180,41,Ketua Inventor
2181,46,Ketua Inventor
2181,54,Anggota Inventor
2181,25,Anggota Inventor
2182,14,Ketua Inventor
2183,81,Ketua Inventor
2183,32,Anggota Inventor
2184,17,Ketua Inventor
2184,67,Anggota Inventor
2185,63,Ketua Inventor
2185,43,Anggota Inventor
2185,37,Anggota Inventor
2186,88,Ketua Inventor
2187,6,Ketua Inventor
2188,85,Ketua Inventor
2189,99,Ketua Inventor
2189,96,Anggota Inventor
2190,67,Ketua Inventor
2191,56,Ketua Inventor
2191,4,Anggota Inventor
2191,45,Anggota Inventor
2192,49,Ketua Inventor
2193,1,Ketua Inventor
2194,63,Ketua Inventor
2195,35,Ketua Inventor
2196,7,Ketua Inventor
2197,68,Ketua Inventor
2197,16,Anggota Inventor
2198,99,Ketua Inventor
2199,58,Ketua Inventor
2200,52,Ketua Inventor
2201,97,Ketua Inventor
2201,44,Anggota Inventor
2202,64,Ketua Inventor
2203,52,Ketua Inventor
2204,92,Ketua Inventor
2205,69,Ketua Inventor
2206,72,Ketua Inventor
2206,97,Anggota Inventor
2207,78,Ketua Inventor
2208,42,Ketua Inventor
2209,70,Ketua Inventor
2210,84,Ketua Inventor
2210,50,Anggota Inventor
2211,53,Ketua Inventor
2212,72,Ketua Inventor
2212,56,Anggota Inventor
2213,39,Ketua Inventor
2214,20,Ketua Inventor
2214,76,Anggota Inventor
2215,90,Ketua Inventor
2216,30,Ketua Inventor
2217,75,Ketua Inventor
2218,63,Ketua Inventor
2219,68,Ketua Inventor
2219,18,Anggota Inventor
2219,40,Anggota Inventor
2220,97,Ketua Inventor
2220,24,Anggota Inventor
2220,32,Anggota Inventor
2221,72,Ketua Inventor
2221,81,Anggota Inventor
2222,80,Ketua Inventor
2223,13,Ketua Inventor
2224,24,Ketua Inventor
2225,58,Ketua Inventor
2225,22,Anggota Inventor
2226,34,Ketua Inventor
2226,38,Anggota Inventor
2227,15,Ketua Inventor
2227,5,Anggota Inventor
2228,69,Ketua Inventor
2228,33,Anggota Inventor
2229,96,Ketua Inventor
2230,61,Ketua Inventor
2230,84,Anggota Inventor
2231,12,Ketua Inventor
2231,38,Anggota Inventor
2231,36,Anggota Inventor
2232,33,Ketua Inventor
2232,86,Anggota Inventor
2233,8,Ketua Inventor
2233,10,Anggota Inventor
2234,15,Ketua Inventor
2234,20,Anggota Inventor
2235,15,Ketua Inventor
2235,55,Anggota Inventor
2236,72,Ketua Inventor
2236,35,Anggota Inventor
2237,35,Ketua Inventor
2238,61,Ketua Inventor
2239,21,Ketua Inventor
2240,9,Ketua Inventor
2240,89,Anggota Inventor
2241,11,Ketua Inventor
2242,29,Ketua Inventor
2243,8,Ketua Inventor
2244,97,Ketua Inventor
2244,88,Anggota Inventor
2245,42,Ketua Inventor
2246,15,Ketua Inventor
2246,97,Anggota Inventor
2247,20,Ketua Inventor
2247,89,Anggota Inventor
2248,52,Ketua Inventor
2249,83,Ketua Inventor
2250,64,Ketua Inventor
2250,25,Anggota Inventor
2251,4,Ketua Inventor
2252,88,Ketua Inventor
2253,90,Ketua Inventor
2254,61,Ketua Inventor
2255,88,Ketua Inventor
2255,67,Anggota Inventor
2255,13,Anggota Inventor
2256,71,Ketua Inventor
2256,36,Anggota Inventor
2257,89,Ketua Inventor
2258,50,Ketua Inventor
2258,90,Anggota Inventor
2259,45,Ketua Inventor
2260,36,Ketua Inventor
2260,72,Anggota Inventor
2260,95,Anggota Inventor
2261,13,Ketua Inventor
2261,75,Anggota Inventor
2262,8,Ketua Inventor
2263,6,Ketua Inventor
2263,55,Anggota Inventor
2264,8,Ketua Inventor
2265,9,Ketua Inventor
2266,9,Ketua Inventor
2267,38,Ketua Inventor
2268,58,Ketua Inventor
2269,30,Ketua Inventor
2270,67,Ketua Inventor
2271,63,Ketua Inventor
2271,76,Anggota Inventor
2272,36,Ketua Inventor
2273,64,Ketua Inventor
2273,21,Anggota Inventor
2274,20,Ketua Inventor
2274,96,Anggota Inventor
2274,10,Anggota Inventor
2275,8,Ketua Inventor
2276,32,Ketua Inventor
2277,68,Ketua Inventor
2278,81,Ketua Inventor
2279,100,Ketua Inventor
2279,1,Anggota Inventor
2279,40,Anggota Inventor
2280,48,Ketua Inventor
2281,80,Ketua Inventor
2281,31,Anggota Inventor
2282,45,Ketua Inventor
2282,15,Anggota Inventor
2282,87,Anggota Inventor
2283,90,Ketua Inventor
2284,84,Ketua Inventor
2285,50,Ketua Inventor
2285,87,Anggota Inventor
2286,84,Ketua Inventor
2287,53,Ketua Inventor
2288,76,Ketua Inventor
2289,99,Ketua Inventor
2290,59,Ketua Inventor
2291,68,Ketua Inventor
2291,75,Anggota Inventor
2292,40,Ketua Inventor
2293,95,Ketua Inventor
2294,89,Ketua Inventor
2294,93,Anggota Inventor
2294,51,Anggota Inventor
2295,44,Ketua Inventor
2296,85,Ketua Inventor
2297,23,Ketua Inventor
2297,52,Anggota Inventor
2298,94,Ketua Inventor
2298,60,Anggota Inventor
2298,72,Anggota Inventor
2299,71,Ketua Inventor
2299,91,Anggota Inventor
2300,13,Ketua Inventor
2300,82,Anggota Inventor
2300,88,Anggota Inventor
2301,2,Ketua Inventor
2302,89,Ketua Inventor
2303,25,Ketua Inventor
2304,89,Ketua Inventor
2305,90,Ketua Inventor
2306,65,Ketua Inventor
2307,45,Ketua Inventor
2308,16,Ketua Inventor
2308,46,Anggota Inventor
2309,20,Ketua Inventor
2309,85,Anggota Inventor
2310,55,Ketua Inventor
2310,92,Anggota Inventor
2311,55,Ketua Inventor
2311,30,Anggota Inventor
2312,31,Ketua Inventor
2312,72,Anggota Inventor
2313,11,Ketua Inventor
2313,1,Anggota Inventor
2314,6,Ketua Inventor
2315,86,Ketua Inventor
2316,6,Ketua Inventor
2317,4,Ketua Inventor
2318,10,Ketua Inventor
2319,30,Ketua Inventor
2319,6,Anggota Inventor
2319,94,Anggota Inventor
2320,27,Ketua Inventor
2321,76,Ketua Inventor
2322,23,Ketua Inventor
2323,58,Ketua Inventor
2324,4,Ketua Inventor
2324,77,Anggota Inventor
2325,60,Ketua Inventor
2326,72,Ketua Inventor
2327,50,Ketua Inventor
2327,39,Anggota Inventor
2328,7,Ketua Inventor
2328,75,Anggota Inventor
2328,35,Anggota Inventor
2329,1,Ketua Inventor
2330,58,Ketua Inventor
2330,10,Anggota Inventor
2331,62,Ketua Inventor
2332,40,Ketua Inventor
2333,93,Ketua Inventor
2334,90,Ketua Inventor
2335,77,Ketua Inventor
2335,29,Anggota Inventor
2336,37,Ketua Inventor
2337,86,Ketua Inventor
2338,51,Ketua Inventor
2338,95,Anggota Inventor
2338,18,Anggota Inventor
2339,89,Ketua Inventor
2340,17,Ketua Inventor
2341,74,Ketua Inventor
2341,3,Anggota Inventor
2342,52,Ketua Inventor
2343,38,Ketua Inventor
2344,17,Ketua Inventor
2344,12,Anggota Inventor
2345,45,Ketua Inventor
2346,23,Ketua Inventor
2347,74,Ketua Inventor
2347,14,Anggota Inventor
2348,43,Ketua Inventor
2349,20,Ketua Inventor
2350,52,Ketua Inventor
2351,49,Ketua Inventor
2352,79,Ketua Inventor
2353,85,Ketua Inventor
2353,83,Anggota Inventor
2353,21,Anggota Inventor
2354,1,Ketua Inventor
2355,37,Ketua Inventor
2356,70,Ketua Inventor
2356,73,Anggota Inventor
2357,47,Ketua Inventor
2357,58,Anggota Inventor
2358,81,Ketua Inventor
2359,96,Ketua Inventor
2360,89,Ketua Inventor
2361,71,Ketua Inventor
2362,70,Ketua Inventor
2363,93,Ketua Inventor
2363,65,Anggota Inventor
2364,16,Ketua Inventor
2365,95,Ketua Inventor
2365,29,Anggota Inventor
2366,43,Ketua Inventor
2367,82,Ketua Inventor
2368,11,Ketua Inventor
2369,31,Ketua Inventor
2370,50,Ketua Inventor
2370,77,Anggota Inventor
2370,1,Anggota Inventor
2371,20,Ketua Inventor
2372,54,Ketua Inventor
2373,78,Ketua Inventor
2373,56,Anggota Inventor
2374,100,Ketua Inventor
2375,60,Ketua Inventor
2376,41,Ketua Inventor
2377,85,Ketua Inventor
2377,35,Anggota Inventor
2378,44,Ketua Inventor
2379,70,Ketua Inventor
2379,15,Anggota Inventor
2380,25,Ketua Inventor
2380,2,Anggota Inventor
2381,19,Ketua Inventor
2382,31,Ketua Inventor
2383,20,Ketua Inventor
2384,89,Ketua Inventor
2385,15,Ketua Inventor
2385,77,Anggota Inventor
2386,31,Ketua Inventor
2387,83,Ketua Inventor
2388,2,Ketua Inventor
2389,11,Ketua Inventor
2389,90,Anggota Inventor
2390,87,Ketua Inventor
2391,5,Ketua Inventor
2392,97,Ketua Inventor
2392,26,Anggota Inventor
2393,49,Ketua Inventor
2393,60,Anggota Inventor
2394,13,Ketua Inventor
2394,68,Anggota Inventor
2394,84,Anggota Inventor
2395,81,Ketua Inventor
2396,11,Ketua Inventor
2396,97,Anggota Inventor
2397,33,Ketua Inventor
2397,46,Anggota Inventor
2398,36,Ketua Inventor
2398,37,Anggota Inventor
2399,69,Ketua Inventor
2400,11,Ketua Inventor
2400,20,Anggota Inventor
2400,16,Anggota Inventor
2401,77,Ketua Inventor
2402,30,Ketua Inventor
2403,91,Ketua Inventor
2403,58,Anggota Inventor
2404,12,Ketua Inventor
2405,85,Ketua Inventor
2406,2,Ketua Inventor
2406,84,Anggota Inventor
2407,11,Ketua Inventor
2407,10,Anggota Inventor
2408,67,Ketua Inventor
2408,22,Anggota Inventor
2409,13,Ketua Inventor
2410,65,Ketua Inventor
2411,32,Ketua Inventor
2411,8,Anggota Inventor
2412,58,Ketua Inventor
2413,89,Ketua Inventor
2414,47,Ketua Inventor
2414,64,Anggota Inventor
2415,55,Ketua Inventor
2415,97,Anggota Inventor
2416,76,Ketua Inventor
2416,69,Anggota Inventor
2417,11,Ketua Inventor
2417,67,Anggota Inventor
2418,96,Ketua Inventor
2419,34,Ketua Inventor
2420,15,Ketua Inventor
2421,46,Ketua Inventor
2422,99,Ketua Inventor
2422,58,Anggota Inventor
2422,54,Anggota Inventor
2423,53,Ketua Inventor
2424,83,Ketua Inventor
2424,8,Anggota Inventor
2425,72,Ketua Inventor
2426,34,Ketua Inventor
2427,22,Ketua Inventor
2428,16,Ketua Inventor
2428,53,Anggota Inventor
2428,9,Anggota Inventor
2429,16,Ketua Inventor
2429,21,Anggota Inventor
2430,26,Ketua Inventor
2431,40,Ketua Inventor
2432,71,Ketua Inventor
2433,70,Ketua Inventor
2434,99,Ketua Inventor
2435,76,Ketua Inventor
2435,21,Anggota Inventor
2436,53,Ketua Inventor
2436,80,Anggota Inventor
2437,83,Ketua Inventor
2438,79,Ketua Inventor
2438,54,Anggota Inventor
2439,25,Ketua Inventor
2439,29,Anggota Inventor
2440,86,Ketua Inventor
2441,54,Ketua Inventor
2442,19,Ketua Inventor
2443,7,Ketua Inventor
2444,3,Ketua Inventor
2445,93,Ketua Inventor
2446,27,Ketua Inventor
2447,44,Ketua Inventor
2447,17,Anggota Inventor
2447,77,Anggota Inventor
2448,95,Ketua Inventor
2448,64,Anggota Inventor
2449,92,Ketua Inventor
2449,98,Anggota Inventor
2450,76,Ketua Inventor
2451,14,Ketua Inventor
2452,41,Ketua Inventor
2452,76,Anggota Inventor
2452,37,Anggota Inventor
2453,64,Ketua Inventor
2453,74,Anggota Inventor
2454,12,Ketua Inventor
2454,11,Anggota Inventor
2454,63,Anggota Inventor
2455,95,Ketua Inventor
2455,90,Anggota Inventor
2456,93,Ketua Inventor
2457,9,Ketua Inventor
2458,14,Ketua Inventor
2459,44,Ketua Inventor
2460,32,Ketua Inventor
2461,97,Ketua Inventor
2462,79,Ketua Inventor
2463,45,Ketua Inventor
2463,74,Anggota Inventor
2464,43,Ketua Inventor
2464,19,Anggota Inventor
2465,43,Ketua Inventor
2465,55,Anggota Inventor
2466,9,Ketua Inventor
2466,17,Anggota Inventor
2466,7,Anggota Inventor
2467,25,Ketua Inventor
2468,25,Ketua Inventor
2469,52,Ketua Inventor
2470,34,Ketua Inventor
2471,17,Ketua Inventor
2472,8,Ketua Inventor
2473,62,Ketua Inventor
2473,21,Anggota Inventor
2474,48,Ketua Inventor
2474,82,Anggota Inventor
2475,69,Ketua Inventor
2475,90,Anggota Inventor
2476,31,Ketua Inventor
2477,4,Ketua Inventor
2478,43,Ketua Inventor
2478,99,Anggota Inventor
2478,42,Anggota Inventor
2479,38,Ketua Inventor
2479,36,Anggota Inventor
2479,33,Anggota Inventor
2480,94,Ketua Inventor
2481,6,Ketua Inventor
2482,75,Ketua Inventor
2482,16,Anggota Inventor
2482,13,Anggota Inventor
2483,97,Ketua Inventor
2483,8,Anggota Inventor
2484,15,Ketua Inventor
2485,58,Ketua Inventor
2486,24,Ketua Inventor
2486,32,Anggota Inventor
2487,53,Ketua Inventor
2487,7,Anggota Inventor
2488,90,Ketua Inventor
2488,2,Anggota Inventor
2488,73,Anggota Inventor
2489,45,Ketua Inventor
2489,2,Anggota Inventor
2490,60,Ketua Inventor
2490,11,Anggota Inventor
2491,1,Ketua Inventor
2491,5,Anggota Inventor
2492,62,Ketua Inventor
2493,88,Ketua Inventor
2493,8,Anggota Inventor
2494,15,Ketua Inventor
2495,95,Ketua Inventor
2495,47,Anggota Inventor
2496,59,Ketua Inventor
2497,26,Ketua Inventor
2497,31,Anggota Inventor
2498,54,Ketua Inventor
2499,7,Ketua Inventor
2500,7,Ketua Inventor
2501,81,Ketua Inventor
2501,66,Anggota Inventor
2502,32,Ketua Inventor
2502,91,Anggota Inventor
2503,37,Ketua Inventor
2503,65,Anggota Inventor
2504,56,Ketua Inventor
2504,28,Anggota Inventor
2504,14,Anggota Inventor
2505,11,Ketua Inventor
2505,23,Anggota Inventor
2506,38,Ketua Inventor
2507,71,Ketua Inventor
2508,50,Ketua Inventor
2509,88,Ketua Inventor
2510,2,Ketua Inventor
2511,83,Ketua Inventor
2512,67,Ketua Inventor
2513,16,Ketua Inventor
2514,52,Ketua Inventor
2514,5,Anggota Inventor
2515,81,Ketua Inventor
2516,81,Ketua Inventor
2516,31,Anggota Inventor
2517,44,Ketua Inventor
2517,54,Anggota Inventor
2518,16,Ketua Inventor
2518,28,Anggota Inventor
2519,5,Ketua Inventor
2520,42,Ketua Inventor
2521,29,Ketua Inventor
2522,99,Ketua Inventor
2523,68,Ketua Inventor
2524,18,Ketua Inventor
2524,24,Anggota Inventor
2525,90,Ketua Inventor
2526,32,Ketua Inventor
2527,49,Ketua Inventor
2527,56,Anggota Inventor
2528,29,Ketua Inventor
2528,26,Anggota Inventor
2529,67,Ketua Inventor
2529,1,Anggota Inventor
2530,76,Ketua Inventor
2531,91,Ketua Inventor
2532,64,Ketua Inventor
2533,60,Ketua Inventor
2534,13,Ketua Inventor
2535,31,Ketua Inventor
2536,29,Ketua Inventor
2536,87,Anggota Inventor
2536,32,Anggota Inventor
2537,47,Ketua Inventor
2538,28,Ketua Inventor
2538,17,Anggota Inventor
2539,48,Ketua Inventor
2540,62,Ketua Inventor
2541,1,Ketua Inventor
2541,58,Anggota Inventor
2541,19,Anggota Inventor
2542,5,Ketua Inventor
2542,59,Anggota Inventor
2543,18,Ketua Inventor
2543,71,Anggota Inventor
2544,72,Ketua Inventor
2545,20,Ketua Inventor
2546,85,Ketua Inventor
2547,28,Ketua Inventor
2547,99,Anggota Inventor
2547,90,Anggota Inventor
2548,7,Ketua Inventor
2548,16,Anggota Inventor
2549,68,Ketua Inventor
2550,35,Ketua Inventor
2551,74,Ketua Inventor
2551,31,Anggota Inventor
2551,93,Anggota Inventor
2552,96,Ketua Inventor
2552,23,Anggota Inventor
2553,34,Ketua Inventor
2554,84,Ketua Inventor
2555,6,Ketua Inventor
2555,39,Anggota Inventor
2556,68,Ketua Inventor
2557,9,Ketua Inventor
2558,52,Ketua Inventor
2558,89,Anggota Inventor
2559,15,Ketua Inventor
2559,31,Anggota Inventor
2560,36,Ketua Inventor
2560,32,Anggota Inventor
2560,52,Anggota Inventor
2561,5,Ketua Inventor
2562,20,Ketua Inventor
2563,37,Ketua Inventor
2564,8,Ketua Inventor
2565,22,Ketua Inventor
2566,13,Ketua Inventor
2567,58,Ketua Inventor
2568,15,Ketua Inventor
2568,53,Anggota Inventor
2568,48,Anggota Inventor
2569,93,Ketua Inventor
2570,36,Ketua Inventor
2570,27,Anggota Inventor
2571,62,Ketua Inventor
2571,71,Anggota Inventor
2571,68,Anggota Inventor
2572,42,Ketua Inventor
2572,93,Anggota Inventor
2573,55,Ketua Inventor
2573,24,Anggota Inventor
2574,76,Ketua Inventor
2574,3,Anggota Inventor
2575,57,Ketua Inventor
2576,94,Ketua Inventor
2577,29,Ketua Inventor
2578,100,Ketua Inventor
2579,78,Ketua Inventor
2580,60,Ketua Inventor
2580,38,Anggota Inventor
2581,79,Ketua Inventor
2582,14,Ketua Inventor
2582,78,Anggota Inventor
2582,86,Anggota Inventor
2583,24,Ketua Inventor
2584,33,Ketua Inventor
2585,31,Ketua Inventor
2586,77,Ketua Inventor
2587,42,Ketua Inventor
2587,2,Anggota Inventor
2587,20,Anggota Inventor
2588,32,Ketua Inventor
2589,68,Ketua Inventor
2589,75,Anggota Inventor
2590,85,Ketua Inventor
2590,6,Anggota Inventor
2591,54,Ketua Inventor
2592,9,Ketua Inventor
2593,51,Ketua Inventor
2593,68,Anggota Inventor
2594,68,Ketua Inventor
2595,16,Ketua Inventor
2595,95,Anggota Inventor
2596,19,Ketua Inventor
2597,31,Ketua Inventor
2598,2,Ketua Inventor
2599,94,Ketua Inventor
2600,63,Ketua Inventor
2601,97,Ketua Inventor
2601,33,Anggota Inventor
2602,84,Ketua Inventor
2603,9,Ketua Inventor
2604,90,Ketua Inventor
2605,24,Ketua Inventor
2606,11,Ketua Inventor
2607,7,Ketua Inventor
2608,98,Ketua Inventor
2609,41,Ketua Inventor
2610,81,Ketua Inventor
2610,88,Anggota Inventor
2611,96,Ketua Inventor
2611,9,Anggota Inventor
2612,66,Ketua Inventor
2612,53,Anggota Inventor
2613,59,Ketua Inventor
2614,2,Ketua Inventor
2614,82,Anggota Inventor
2615,8,Ketua Inventor
2616,57,Ketua Inventor
2617,45,Ketua Inventor
2617,82,Anggota Inventor
2618,41,Ketua Inventor
2619,70,Ketua Inventor
2619,53,Anggota Inventor
2619,34,Anggota Inventor
2620,74,Ketua Inventor
2621,23,Ketua Inventor
2622,73,Ketua Inventor
2623,61,Ketua Inventor
2623,50,Anggota Inventor
2623,71,Anggota Inventor
2624,63,Ketua Inventor
2624,7,Anggota Inventor
2625,43,Ketua Inventor
2626,100,Ketua Inventor
2627,20,Ketua Inventor
2628,90,Ketua Inventor
2629,6,Ketua Inventor
2629,80,Anggota Inventor
2630,25,Ketua Inventor
2631,2,Ketua Inventor
2632,16,Ketua Inventor
2633,97,Ketua Inventor
2634,38,Ketua Inventor
2634,58,Anggota Inventor
2634,25,Anggota Inventor
2635,88,Ketua Inventor
2636,23,Ketua Inventor
2637,15,Ketua Inventor
2638,53,Ketua Inventor
2639,95,Ketua Inventor
2640,89,Ketua Inventor
2640,66,Anggota Inventor
2641,22,Ketua Inventor
2642,91,Ketua Inventor
2642,33,Anggota Inventor
2643,96,Ketua Inventor
2644,80,Ketua Inventor
2645,19,Ketua Inventor
2646,85,Ketua Inventor
2647,79,Ketua Inventor
2647,6,Anggota Inventor
2648,96,Ketua Inventor
2649,1,Ketua Inventor
2649,13,Anggota Inventor
2650,56,Ketua Inventor
2650,44,Anggota Inventor
2650,16,Anggota Inventor
2651,53,Ketua Inventor
2652,93,Ketua Inventor
2653,88,Ketua Inventor
2654,71,Ketua Inventor
2654,17,Anggota Inventor
2654,94,Anggota Inventor
2655,59,Ketua Inventor
